0,0.272702493273322,0.0201936700818061
1,0.867855051798607,0.597829895646543
1,0.686252591276707,0.425683114984294
0,0.186145515985916,0.0412716941344573
1,0.645338925515076,0.580301641707133
1,0.674375674955563,0.427871763030954
1,0.699879937946578,0.404807703421517
1,0.802841564069345,0.416099191374431
1,0.585520610660174,0.614734443224055
0,0.159362690865938,0.0438791845717219
1,0.819060934526088,0.537459473474092
1,0.87894034372429,0.498259089084295
1,0.717795050577066,0.4744618920087
1,0.566033677291232,0.387396342863612
0,0.247429729835316,0.0879995726331724
1,0.431249648468584,0.50812116678762
1,0.445587715698477,0.495087107318878
1,0.76039174183016,0.444561107196163
1,0.76051061546582,0.515525121630246
0,0.275494818915078,0.140478719411677
1,0.753968841901219,0.524162771626072
0,0.294497740315007,-0.050388399952233
1,0.804717983782732,0.398515224230574
0,0.300418039279848,0.351027135627807
1,0.688360546074351,0.373526723462879
1,0.852345401249631,0.406303935627579
1,0.668099899289195,0.531841347660949
0,0.304800740891564,0.150389928827743
1,0.619367500214818,0.480216866285488
1,0.686703089228757,0.361979344372439
