1,0.769721404472552,0.489638616811605
0,0.345851331281325,-0.0835423955202882
0,0.274205452800902,0.0369729562045203
1,0.742730066689469,0.448510139288652
1,0.669008356649984,0.556092799188644
1,0.521279742678478,0.533259746345554
0,0.368961393478092,0.0620565712312246
0,0.418343959806105,-0.00148766366146191
1,0.678772181087111,0.297239507972293
1,0.816917949827907,0.350846547816628
1,0.576715848038144,0.510633959111448
1,0.609197071600881,0.696525280668464
0,0.290185006852936,0.0950991271521423
0,0.220627942907053,0.172388573953883
0,0.323604068726149,0.321929878579241
1,0.636452067094477,0.378647099783854
0,0.261772082828085,0.125482954085528
0,0.199142614419153,0.24837010252674
0,0.359692272546054,0.133475454756772
1,0.656923779669395,0.399015673625338
1,0.765466551302201,0.486622732524117
0,0.363038943749185,0.190146711949949
1,0.573728527479804,0.708506134537767
0,0.227434505032207,0.132005928531751
0,0.362261102269695,0.182091406424617
1,0.552767591574914,0.640231347572874
1,0.745008921758967,0.476138905282749
0,0.235016094982593,0.030821328831152
1,0.569927185769143,0.533599512946027
1,0.540919226433496,0.445965587532701
1,0.537303628601098,0.442510392206699
1,0.614599312376511,0.293594212647256
1,0.606013974663877,0.544264840906945
1,0.454528809834834,0.499476423679876
1,0.737317161552518,0.455849265676542
0,0.226877643649583,0.0778257767447274
0,0.235769090654382,-0.0541148381745464
1,0.629191245712809,0.412962868228981
0,0.288703334680669,0.0509839710513972
0,-0.0553610449220905,0.112077098399482
0,0.308572147660474,0.178866373774703
0,0.280267718134234,0.168879328616616
0,0.290595179766584,0.085496431509059
1,0.87979592429344,0.517910778998036
1,0.647119063616976,0.487188900738255
0,0.187124094699949,0.121866784395191
0,0.422112816496255,0.209956176604592
1,0.732559070962285,0.440294557978558
0,0.388661232418864,0.148966053456064
0,0.423245072075889,0.0867387632012575
0,0.282849124264832,0.148769986793792
0,0.424768340495513,0.0556317808256201
0,0.174129959981651,0.00807187578895145
0,0.501843353134547,0.133031451175741
0,0.120615734783942,0.0376933600645564
0,0.378693368144518,-0.0438914269791444
0,0.170081040130433,0.182335149838812
0,0.352413327115188,0.0144398079790181
1,0.729827688438959,0.593487551439833
0,0.378109776388778,0.289359718594457
0,0.31249013506134,0.0693060078898178
0,0.231522642975173,0.047844674381033
0,0.399658150733606,-0.0853742813911763
1,0.469529396378605,0.551583233394723
0,0.183216611939466,0.124901308938973
0,0.500774519409122,0.103434288267971
0,0.407243066732757,0.112239607034534
1,0.741062198918369,0.386530629989029
0,0.299881602923698,0.20512589925838
1,0.548105379482974,0.463687353737308
0,0.349747823856433,0.0767352421283166
0,0.528560887313413,0.233681140107927
1,0.697685065083971,0.421634161117949
1,0.683603527024515,0.529769635911744
0,0.224155125982703,0.130060041166071
1,0.84206414514415,0.389687568689523
0,0.349116725186401,0.0931364450169638
1,0.717425799742033,0.569001564152182
0,0.303835388568343,-0.0808600312562248
0,0.385282841600747,0.176629671043404
1,0.728233194892712,0.437566561716223
0,0.275560822841845,0.067759535376445
1,0.752526631380138,0.437676927621947
1,0.77594551463372,0.647335356401004
0,0.289443821834818,0.129655963824409
0,0.457031043554695,0.110360318511478
1,0.670168642297959,0.550344589329263
1,0.704943163416788,0.523602746131117
0,0.317110572357443,0.244019105850541
0,0.340153310682465,0.161452198272563
1,0.677736499067133,0.529667449885923
0,0.263745005034983,-0.0244753757620519
0,0.316498859817741,-0.0606874549183752
1,0.831297688454378,0.42940165448941
0,0.456705300158062,0.0624238498026648
0,0.359645481362399,0.0448678597671015
1,0.685459002073857,0.484052444289094
0,0.318081688805948,0.00509799198151692
1,0.85843942825533,0.463609514867966
